city,region,country,lat,lon,continent
Santarem,Santarem,Portugal,39.233,-8.683,Europe
Arua,Arua,Uganda,3.019,30.931,Africa
Al Khawr,Al Khawr,Qatar,25.684,51.506,Asia
Praia,Praia,Cape Verde,14.932,-23.513,Atlantic
Karonga,Karonga,Malawi,-9.933,33.933,Africa
Wrexham,Wrexham,United Kingdom,53.048,-2.993,Europe
May Pen,Clarendon,Jamaica,17.967,-77.233,America
Hato Mayor Del Rey,Hato Mayor,Dominican Republic,18.767,-69.25,America
San Martin,Cuscatlan,El Salvador,13.783,-88.917,America
Djibo,Soum,Burkina Faso,14.102,-1.631,Africa
Patpata,Ilocos Sur,Philippines,17.183,120.433,Asia
Coihaique,Aisen del General Carlos Ibanez del Campo,Chile,-45.567,-72.067,America
Bocaranga,Ouham-Pende,Central African Republic,6.983,15.65,Africa
Santa Rosa De Copan,Copan,Honduras,14.767,-88.783,America
Newtownards,Ards,United Kingdom,54.592,-5.691,Europe
Soroti,Soroti,Uganda,1.686,33.616,Africa
Chachoengsao,Chachoengsao,Thailand,13.7,101.083,Asia
Kaeng Khoi,Saraburi,Thailand,14.583,101.017,Asia
Fort Portal,Kabarole,Uganda,0.694,30.266,Africa
Mbabane,Hhohho,Swaziland,-26.317,31.133,Africa
Oyem,Woleu-Ntem,Gabon,1.617,11.583,Africa
Yala,Yala,Thailand,6.543,101.284,Asia
Samut Sakhon,Samut Sakhon,Thailand,13.533,100.283,Asia
Horqueta,Concepcion,Paraguay,-23.343,-57.06,America
Kracheh,Kracheh,Cambodia,12.483,106.017,Asia
Trang,Trang,Thailand,7.55,99.6,Asia
Suva Reka,Komuna e ThÃ«randÃ«s,Kosovo,42.359,20.825,Europe
Betou,Likouala,Congo,3.055,18.5172,Africa
Itanagar,Arunachal Pradesh,India,27.1,93.617,Asia
Chalkida,Central Greece,Greece,38.464,23.599,Europe
Umm Al Qawain,Umm Al Quwain,United Arab Emirates,25.565,55.553,Asia
Antigua Guatemala,Sacatepequez,Guatemala,14.561,-90.734,America
Cerro De Pasco,Pasco,Peru,-10.683,-76.267,America
Merthyr Tydfil,Merthyr Tydfil,United Kingdom,51.749,-3.37,Europe
Kaposvar,Somogy,Hungary,46.367,17.8,Europe
Canlaon,Canlaon,Philippines,10.386,123.196,Asia
Dosso,Dosso,Niger,13.044,3.195,Africa
Kasungu,Kasungu,Malawi,-13.033,33.483,Africa
Tenkodogo,Boulgou,Burkina Faso,11.78,-0.37,Africa
Glogovac,Komuna e Drenasit,Kosovo,42.628,20.894,Europe
Chaiyaphum,Chaiyaphum,Thailand,15.8,102.033,Asia
Pousat,Pursat,Cambodia,12.533,103.917,Asia
Calarasi,Calarasi,Romania,44.2,27.333,Europe
Samana,Samana,Dominican Republic,19.217,-69.317,America
Lampang,Lampang,Thailand,18.298,99.507,Asia
Dapaong,Savanes,Togo,10.864,0.205,Africa
Tooting,Wandsworth Greater London,United Kingdom,51.428,-0.167,Europe
Lop Buri,Lop Buri,Thailand,14.8,100.617,Asia
Szentlorinc,Baranya,Hungary,46.05,17.983,Europe
Ranong,Ranong,Thailand,9.967,98.633,Asia
Leixlip,Kildare,Ireland,53.366,-6.496,Europe
Diriamba,Carazo,Nicaragua,11.85,-86.233,America
Ejmiatsin,Armavir,Armenia,40.173,44.293,Asia
Wiwili,Nueva Segovia,Nicaragua,13.617,-85.833,America
Sinop,Sinop,Turkey,42.027,35.158,Europe
Nacaome,Valle,Honduras,13.536,-87.488,America
Laylay,Marinduque,Philippines,13.437,121.822,Asia
Loznitsa,Razgrad,Bulgaria,43.367,26.6,Europe
Villa Hayes,Presidente Hayes,Paraguay,-25.1,-57.567,America
Sanapiqui,Heredia,Costa Rica,10.4833,-84.0167,America
Maun,North-West,Botswana,-19.983,23.417,Africa
Mafeteng,Mafeteng,Lesotho,-29.817,27.25,Africa
Rodos,South Aegean,Greece,36.441,28.223,Europe
Caacupe,Cordillera,Paraguay,-25.383,-57.15,America
Villarrica,Guaira,Paraguay,-25.75,-56.433,America
Orahovac,Orahovac,Kosovo,42.399,20.655,Europe
Castelo Branco,Castelo Branco,Portugal,39.817,-7.5,Europe
Cabarroguis,Quirino,Philippines,16.583,121.5,Asia
Mendi,Southern Highlands,Papua New Guinea,-6.15,143.65,Pacific
Veszprem,Veszprem,Hungary,47.1,17.917,Europe
Intibuca,Intibuca,Honduras,14.317,-88.167,America
Fier,Fier,Albania,40.724,19.556,Europe
Nueva Loja,Sucumbios,Ecuador,0.085,-76.883,America
Sankt Polten,Niederosterreich,Austria,48.2,15.633,Europe
San Agustin Acasaguastlan,El Progreso,Guatemala,14.95,-89.967,America
Quiling,Ilocos Norte,Philippines,18.068,120.544,Asia
Vraca,Vratsa,Bulgaria,43.21,23.563,Europe
Los Botados,Monte Plata,Dominican Republic,18.733,-70.0,America
Zalaegerszeg,Zala,Hungary,46.84,16.844,Europe
Santa Cruz,Guanacaste,Costa Rica,10.267,-85.583,America
Tacuarembo,Tacuarembo,Uruguay,-31.733,-55.983,America
Trencin,Trencin,Slovakia,48.9,18.033,Europe
Jelgava,Jelgavas,Latvia,56.65,23.713,Europe
Nibbar,El Kef,Tunisia,36.291,8.757,Africa
Terneuzen,Zeeland,Netherlands,51.336,3.828,Europe
Giurgiu,Giurgiu,Romania,43.883,25.967,Europe
Bekescsaba,Bekes,Hungary,46.683,21.1,Europe
Tapaz,Capiz,Philippines,11.265,122.533,Asia
Jihlava,Vysocina,Czech Republic,49.4,15.583,Europe
Haggah,Abyan,Yemen,15.695,43.5975,Asia
Iganga,Iganga,Uganda,0.609,33.469,Africa
Juigalpa,Chontales,Nicaragua,12.083,-85.4,America
Luang Prabang,Louangphrabang,Lao People's Democratic Republic,19.886,102.135,Asia
Kongoussi,Bam,Burkina Faso,13.326,-1.535,Africa
Narva,Ida-Virumaa,Estonia,59.377,28.19,Europe
Evora,Evora,Portugal,38.567,-7.9,Europe
Port Of Spain,Port-of-Spain,Trinidad and Tobago,10.65,-61.517,America
Tokmak,Chuy,Kyrghyzstan,42.841,75.288,Asia
San Vicente,San Vicente,El Salvador,13.633,-88.8,America
Kabale,Bushenyi,Uganda,-1.326,30.004,Africa
Motherwell,North Lanarkshire,United Kingdom,55.786,-3.987,Europe
Deva,Hunedoara,Romania,45.883,22.9,Europe
Hereford,Herefordshire,United Kingdom,52.061,-2.709,Europe
Dunfermline,Fife,United Kingdom,56.072,-3.439,Europe
San Estanislao,San Pedro,Paraguay,-24.65,-56.433,America
Roskilde,Sjelland,Denmark,55.65,12.083,Europe
Coronel Oviedo,Caaguazu,Paraguay,-25.417,-56.45,America
Charlottetown,Prince Edward Island,Canada,46.233,-63.133,America
Zalau,Salaj,Romania,47.2,23.05,Europe
Aine Sefra,Naama,Algeria,32.75,-0.5833,Africa
Hrazdan,Kotayk',Armenia,40.502,44.755,Asia
Pula,Istarska,Croatia,44.868,13.848,Europe
Myklebost,More og Romsdal,Norway,62.5,6.3,Europe
Takeo,Takeo,Cambodia,10.983,104.783,Asia
Saada,Sa,Yemen,16.9358,43.7644,Asia
Alytus,Alytaus Apskritis,Lithuania,54.4,24.05,Europe
Vila Real,Vila Real,Portugal,41.3,-7.75,Europe
Momcilgrad,Kurdzhali,Bulgaria,41.533,25.417,Europe
Melo,Cerro Largo,Uruguay,-32.367,-54.183,America
Aguadulce,Cocle,Panama,8.25,-80.55,America
Barry Island,The Vale of Glamorgan,United Kingdom,51.391,-3.273,Europe
Mangochi,Mangochi,Malawi,-14.467,35.267,Africa
Gabrovo,Gabrovo,Bulgaria,42.875,25.334,Europe
Haftoni,Lankaran,Azerbaijan,38.764,48.765,Asia
Puerto Francisco De Orellana,Orellana,Ecuador,-0.467,-76.967,America
Tamalous,Skikda,Algeria,36.836,6.641,Africa
Korce,Korce,Albania,40.619,20.781,Europe
Asya-Ye Bad,Sar-e Pol,Afghanistan,36.2003,65.9389,Asia
Srbica,Komuna e Skenderajt,Kosovo,42.747,20.789,Europe
Ayutthaya,Phra Nakhon Si Ayutthaya,Thailand,14.35,100.55,Asia
Livingston,West Lothian,United Kingdom,55.901,-3.497,Europe
Port Talbot,Neath Port Talbot,United Kingdom,51.591,-3.799,Europe
Skien,Telemark,Norway,59.2,9.6,Europe
Bindura,Mashonaland Central,Zimbabwe,-17.296,31.33,Africa
Bangued,Abra,Philippines,17.598,120.616,Asia
Kompong Speu,Kampong Speu,Cambodia,11.45,104.5333,Asia
Ma`An,Ma,Jordan,30.2,35.7333,Asia
Deressia,Tandjile,Chad,9.7569,16.2683,Africa
Chilieni,Covasna,Romania,45.833,25.8,Europe
Wajj,Tabuk,Saudi Arabia,26.2333,36.4667,Asia
Al-Kharga,Al Wadi al Jadid,Egypt,25.4333,30.55,Africa
Chake Chake,Pemba South,Tanzania,-5.25,39.767,Africa
Susa,Susa,Azerbaijan,39.756,46.751,Asia
Boaco,Boaco,Nicaragua,12.467,-85.667,America
Ostersund,Jamtlands Lan,Sweden,63.183,14.65,Europe
Luleå,Norrbottens Lan,Sweden,65.583,22.15,Europe
Huancavelica,Huancavelica,Peru,-12.767,-74.983,America
Mpigi,Mpigi,Uganda,0.225,32.314,Africa
Eger,Heves,Hungary,47.9,20.383,Europe
Gao,Gao,Mali,16.267,-0.05,Africa
Bridgend,Bridgend,United Kingdom,51.513,-3.579,Europe
Karlovac,Karlovacka,Croatia,45.487,15.548,Europe
Karlovy Vary,Karlovarsky kraj,Czech Republic,50.217,12.9,Europe
Odiongan,Romblon,Philippines,12.402,121.992,Asia
Kalat-I-Ghilzai,Zabol,Afghanistan,32.1067,66.9106,Asia
Kaedi,Gorgol,Mauritania,16.15,-13.5,Africa
Luwero,Luwero,Uganda,0.849,32.473,Africa
Malabang,Lanao del Sur,Philippines,7.59,124.07,Asia
Port Vila,Efate,Vanuatu,-17.733,168.317,Pacific
Kangar,Perlis,Malaysia,6.433,100.2,Asia
Waterford,Waterford,Ireland,52.258,-7.112,Europe
Mandeville,Manchester,Jamaica,18.033,-77.5,America
Buchanan,Grand Bassa,Liberia,5.881,-10.047,Africa
Tuba,Baguio,Philippines,16.39,120.561,Asia
Faya,Borkou-Ennedi-Tibesti,Chad,17.917,19.117,Africa
Kanye,Southern,Botswana,-24.983,25.35,Africa
Gracias,Lempira,Honduras,14.583,-88.583,America
Yumbe,Yumbe,Uganda,3.446,31.27,Africa
Jundubah,Jendouba,Tunisia,36.501,8.779,Africa
Puerto Lempira,Gracias a Dios,Honduras,15.267,-83.767,America
Serowe,Central,Botswana,-22.383,26.717,Africa
Perth,Perth and Kinross,United Kingdom,56.395,-3.435,Europe
Inverness,Highland,United Kingdom,57.48,-4.228,Europe
Stefanestii De Jos,Ilfov,Romania,44.533,26.2,Europe
Campobasso,Molise,Italy,41.567,14.65,Europe
Vitina,Komuna e VitisÃ«,Kosovo,42.321,21.358,Europe
Yarim,Al Mahwit,Yemen,14.297,44.38,Asia
Ayr,South Ayrshire,United Kingdom,55.468,-4.62,Europe
Stepnogorsk,Aqmola,Kazakhstan,52.354,71.887,Asia
Lucaya,Freeport,Bahamas,26.533,-78.667,America
Dori,Seno,Burkina Faso,14.033,-0.033,Africa
Kilmarnock,East Ayrshire,United Kingdom,55.606,-4.502,Europe
Vidin,Vidin,Bulgaria,43.99,22.873,Europe
Farim,Oio,Guinea-Bissau,12.484,-15.222,Africa
Cobija,Pando,Bolivia,-11.033,-68.733,America
Nong Khai,Nong Khai,Thailand,17.876,102.744,Asia
Rwamagana,Kibungo,Rwanda,-1.953,30.438,Africa
Santiago,Veraguas,Panama,8.1,-80.983,America
Samba Diallo,Fatick,Senegal,14.133,-16.733,Africa
Arendal,Aust-Agder,Norway,58.46,8.767,Europe
Tindouf,Tindouf,Algeria,27.674,-8.148,Africa
Nueva Gerona,Isla de la Juventud,Cuba,21.883,-82.8,America
Brach,Ash Shati',Libya,27.5333,14.2833,Africa
Palayan,Palayan,Philippines,15.541,121.086,Asia
Gaoua,Poni,Burkina Faso,10.299,-3.251,Africa
Garango,Noumbiel,Burkina Faso,11.8,-0.551,Africa
New Malden,Kingston upon Thames Greater London,United Kingdom,51.403,-0.255,Europe
Maria Aurora,Aurora,Philippines,15.796,121.477,Asia
Port Loko,Northern,Sierra Leone,8.767,-12.783,Africa
Borlange,Dalarnas Lan,Sweden,60.483,15.417,Europe
Kitgum,Kitgum,Uganda,3.278,32.887,Africa
Gori,Goris Raioni,Georgia,41.974,44.111,Asia
Kisoro,Kisoro,Uganda,-1.354,29.698,Africa
Pattani,Pattani,Thailand,6.889,101.274,Asia
Mochudi,Kgatleng,Botswana,-24.417,26.15,Africa
Ruyigi,Ruyigi,Burundi,-3.476,30.249,Africa
La Paz,La Paz,Honduras,14.317,-87.683,America
Varazdin,Varazdinska,Croatia,46.304,16.338,Europe
Gabu,Gabu,Guinea-Bissau,12.283,-14.217,Africa
Kjustendil,Kyustendil,Bulgaria,42.284,22.691,Europe
Kapan,Syunik',Armenia,39.201,46.415,Asia
Cumaribo,Vichada,Colombia,4.444,-69.8,America
Macenta,Macenta,Guinea,8.546,-9.469,Africa
Agdzhabedi,Agcabadi,Azerbaijan,40.0528,47.4614,Asia
Badulla,Uva,Sri Lanka,6.99,81.056,Asia
Quinhameli,Biombo,Guinea-Bissau,11.8833,-15.85,Africa
Kalmar,Kalmar Lan,Sweden,56.667,16.367,Europe
Sibenik,Sibensko-Kninska,Croatia,43.727,15.906,Europe
Guarda,Guarda,Portugal,40.533,-7.267,Europe
Pallisa,Pallisa,Uganda,1.145,33.709,Africa
Ciba,Harghita,Romania,46.35,25.8,Europe
Stip,Stip,Macedonia,41.746,22.196,Europe
Greenock,Inverclyde,United Kingdom,55.951,-4.764,Europe
Mercedes,Soriano,Uruguay,-33.256,-58.019,America
Tororo,Tororo,Uganda,0.685,34.181,Africa
Damnoen Saduak,Ratchaburi,Thailand,13.517,99.933,Asia
Hodmezovasarhely,Csongrad,Hungary,46.417,20.333,Europe
Santa Barbara,Santa Barbara,Honduras,14.917,-88.233,America
Bodø,Nordland,Norway,67.283,14.383,Europe
Kampong Chhnang,Kampong Chhnang,Cambodia,12.25,104.667,Asia
Dubrovnik,Dubrovacko-Neretvanska,Croatia,42.651,18.091,Europe
Slobozia,Ialomita,Romania,44.567,27.367,Europe
Puntarenas,Puntarenas,Costa Rica,9.967,-84.833,America
Ureki,Onis Raioni,Georgia,41.989,41.763,Asia
Zugdidi,Zestap'onis Raioni,Georgia,42.501,41.861,Asia
Svay Rieng,Svay Rieng,Cambodia,11.083,105.8,Asia
Nebbi,Nebbi,Uganda,2.476,31.103,Africa
Tawzar,Tozeur,Tunisia,33.921,8.133,Africa
Bambari,Ouaka,Central African Republic,5.762,20.667,Africa
Guacimo,Limon,Costa Rica,10.217,-83.683,America
Sensuntepeque,Cabanas,El Salvador,13.867,-88.633,America
Yirion,Ionian Islands,Greece,37.799,20.736,Europe
Gompa City,Nimba,Liberia,7.2364,-8.9817,Africa
Mambajao,Camiguin,Philippines,9.25,124.716,Asia
Sevilla De Niefang,Kie-Ntem,Equatorial Guinea,1.85,10.25,Africa
Rivas,Rivas,Nicaragua,11.433,-85.833,America
Drogheda,Louth,Ireland,53.719,-6.348,Europe
Famagusta,Famagusta,Cyprus,35.125,33.95,Asia
Veles,Veles,Macedonia,41.716,21.776,Europe
Artigas,Artigas,Uruguay,-30.4,-56.467,America
Annino,Samkir,Azerbaijan,40.8297,46.0189,Asia
Bugat,Bayan-Olgiy,Mongolia,48.95,89.9833,Asia
Narathiwat,Narathiwat,Thailand,6.424,101.824,Asia
Alexandria,Teleorman,Romania,43.983,25.333,Europe
Talas,Talas,Kyrghyzstan,42.522,72.242,Asia
Parnu,Parnumaa,Estonia,58.375,24.514,Europe
Maha Sarakham,Maha Sarakham,Thailand,16.183,103.3,Asia
Gourcy,Zondoma,Burkina Faso,13.217,-2.35,Africa
Sisak,Sisacko-Moslavacka,Croatia,45.466,16.378,Europe
Si Sa Ket,Sisaket,Thailand,15.117,104.333,Asia
Montana,Montana,Bulgaria,43.413,23.225,Europe
Kosovo Polje,Kosovo Polje,Kosovo,42.664,21.096,Europe
Xacmaz,Xacmaz,Azerbaijan,41.471,48.81,Asia
Ngozi,Ngozi,Burundi,-2.908,29.828,Africa
Plaridel,Misamis Occidental,Philippines,8.621,123.71,Asia
Blyth,Northumberland,United Kingdom,55.127,-1.523,Europe
Oshakati,Oshana,Namibia,-17.783,15.683,Africa
Shamakhy,Samaxi,Azerbaijan,40.6303,48.6414,Asia
La Troncal,Canar,Ecuador,-2.4,-79.333,America
Salcedo,Salcedo,Dominican Republic,19.383,-70.417,America
Istok,Komuna e Istogut,Kosovo,42.781,20.488,Europe
Tyuratam,Bayqonyr,Kazakhstan,45.6667,63.3333,Asia
Toumodi,Lacs,Cote d'Ivoire,6.55,-5.017,Africa
Tromsø,Troms,Norway,69.667,18.967,Europe
Ohrid,Ohrid,Macedonia,41.117,20.802,Europe
Lambarene,Moyen-Ogooue,Gabon,-0.7,10.217,Africa
Yako,Passore,Burkina Faso,12.967,-2.267,Africa
Dabola,Dabola,Guinea,10.75,-11.117,Africa
Phatthalung,Phatthalung,Thailand,7.617,100.083,Asia
Hlotse,Leribe,Lesotho,-28.883,28.05,Africa
Irivanly,Barda,Azerbaijan,40.4242,47.1242,Asia
Belize,Belize,Belize,17.483,-88.183,America
Klina,Komuna e Klines,Kosovo,42.622,20.578,Europe
Minas,Lavalleja,Uruguay,-34.37,-55.225,America
Am Timan,Salamat,Chad,11.033,20.283,Africa
Delta Del Tigre,San Jose,Uruguay,-34.763,-56.385,America
Kerulen,Dornod,Mongolia,48.0667,114.5,Asia
Quba,Quba,Azerbaijan,41.36,48.513,Asia
Lamut,Ifugao,Philippines,16.65,121.225,Asia
Farabolo,Kerouane,Guinea,11.1167,-8.9167,Africa
Kalamata,Peloponnese,Greece,37.039,22.114,Europe
Stirling,Stirling,United Kingdom,56.119,-3.94,Europe
San Carlos,Rio San Juan,Nicaragua,11.117,-84.783,America
La Union,La Union,El Salvador,13.337,-87.844,America
Trou Du Nord,Nord-Est,Haiti,19.633,-72.017,America
Bagua Grande,Amazonas,Peru,-5.756,-78.441,America
Xanlar,Xanlar,Azerbaijan,40.587,46.316,Asia
Rwamawha,Kamwenge,Uganda,-0.7786,29.9244,Africa
Adjumani,Adjumani,Uganda,3.361,31.81,Africa
Dinagat,Surigao del Norte,Philippines,9.956,125.593,Asia
Marijampole,Marijampoles Apskritis,Lithuania,54.567,23.35,Europe
Salima,Salima,Malawi,-13.783,34.433,Africa
Manga,Zoundweogo,Burkina Faso,11.664,-1.073,Africa
Neiba,Baoruco,Dominican Republic,18.467,-71.417,America
Berat,Berat,Albania,40.706,19.952,Europe
Bossangoa,Ouham,Central African Republic,6.483,17.45,Africa
Arawa,North Solomons,Papua New Guinea,-6.217,155.55,Pacific
Liwonde,Balaka,Malawi,-15.067,35.217,Africa
Bjelovar,Bjelovarsko-Bilogorska,Croatia,45.899,16.849,Europe
Prey Veng,Prey Veng,Cambodia,11.483,105.317,Asia
Goycay,Goycay,Azerbaijan,40.653,47.741,Asia
Kamenica,Kamenica,Kosovo,42.578,21.58,Europe
Mouila,Ngounie,Gabon,-1.867,11.017,Africa
Farafenni,Lower River,Gambia,13.567,-15.6,Africa
Bugiri,Bugiri,Uganda,0.5714,33.7417,Africa
Boyarka,Taymyr,Russia,70.7667,97.5,Asia
Rumonge,Bururi,Burundi,-3.972,29.439,Africa
Villa Elisa,Monte Cristi,Dominican Republic,19.683,-71.267,America
Beja,Beja,Portugal,38.017,-7.867,Europe
Falkirk,Falkirk,United Kingdom,56.004,-3.79,Europe
Ban Dan Lan Hoi,Sukhothai,Thailand,17.015,99.708,Asia
Cha-Am,Phetchaburi,Thailand,12.8,99.967,Asia
Aybak,Samangan,Afghanistan,36.265,68.017,Asia
Moelv,Hedmark,Norway,60.933,10.7,Europe
Zorgo,Ganzourgou,Burkina Faso,12.249,-0.616,Africa
Samokov,Sofiya,Bulgaria,42.333,23.55,Europe
Braganca,Braganca,Portugal,41.817,-6.75,Europe
Timbuktu,Tombouctou,Mali,16.767,-3.017,Africa
Bria,Haute-Kotto,Central African Republic,6.533,21.983,Africa
Tunceli,Tunceli,Turkey,39.109,39.546,Europe
Qazax,Qazax,Azerbaijan,41.093,45.366,Asia
Maydanshakhr,Vardak,Afghanistan,34.392,68.864,Asia
Dikil,Dikhil,Djibouti,11.1086,42.3739,Africa
Awbari,Awbari,Libya,26.583,12.767,Africa
Tsumeb,Oshikoto,Namibia,-19.233,17.717,Africa
Dragash,Komuna e Dragashit,Kosovo,42.027,20.653,Europe
Naryn,Naryn,Kyrghyzstan,41.43,76.0,Asia
San Ignacio De Sabaneta,Santiago Rodriguez,Dominican Republic,19.467,-71.333,America
Smoljan,Smolyan,Bulgaria,41.585,24.692,Europe
Kalasin,Kalasin,Thailand,16.433,103.5,Asia
Santa Bernardina,Durazno,Uruguay,-33.367,-56.483,America
Roi Et,Roi Et,Thailand,16.05,103.667,Asia
Duz,Kebili,Tunisia,33.458,9.022,Africa
Tovarnik,Vukovarsko-Srijemska,Croatia,45.165,19.152,Europe
Kozani,West Macedonia,Greece,40.301,21.789,Europe
Gbarnga,Bong,Liberia,6.996,-9.472,Africa
Kakata,Margibi,Liberia,6.53,-10.352,Africa
Reo,Sanguie,Burkina Faso,12.317,-2.467,Africa
Navan,Meath,Ireland,53.653,-6.681,Europe
Strumica,Strumica,Macedonia,41.438,22.643,Europe
Somoto,Madriz,Nicaragua,13.483,-86.583,America
Saint George's,Saint George,Grenada,12.05,-61.75,America
Leo,Sissili,Burkina Faso,11.1,-2.1,Africa
Irvine,North Ayrshire,United Kingdom,55.62,-4.662,Europe
Florida,Florida,Uruguay,-34.096,-56.214,America
Chumphon,Chumphon,Thailand,10.5,99.167,Asia
Khemarak Phoumin,Koh Kong,Cambodia,11.6175,102.9806,Asia
Iriba,Biltine,Chad,15.117,22.25,Africa
Leticia,Amazonas,Colombia,-4.215,-69.941,America
Silistra,Silistra,Bulgaria,44.117,27.267,Europe
Orodara,Kenedougou,Burkina Faso,10.949,-4.934,Africa
Kacanik,Komuna e KaÃ§anikut,Kosovo,42.232,21.259,Europe
Uttaradit,Uttaradit,Thailand,17.631,100.101,Asia
Puyo,Pastaza,Ecuador,-1.467,-77.983,America
Ziniare,Oubritenga,Burkina Faso,12.582,-1.298,Africa
Mazeikiai,Telsiu Apskritis,Lithuania,56.317,22.333,Europe
Girne,Kyrenia,Cyprus,35.342,33.317,Asia
Cusapin,Bocas del Toro,Panama,9.1833,-81.9,America
Aosta,Valle d'Aosta,Italy,45.733,7.333,Europe
Dehloran,Ilam,Iran,32.694,47.268,Asia
Carapegua,Paraguari,Paraguay,-25.8,-57.233,America
Gostivar,Gostivar,Macedonia,41.797,20.908,Europe
Pilar,Neembucu,Paraguay,-26.867,-58.383,America
Kornisi,K'arelis Raioni,Georgia,42.271,43.818,Asia
Krabi,Krabi,Thailand,8.067,98.917,Asia
Ventspils,Ventspils,Latvia,57.389,21.561,Europe
Nouna,Kossi,Burkina Faso,12.733,-3.867,Africa
Dumfries,Dumfries and Galloway,United Kingdom,55.072,-3.607,Europe
Sibiti,Lekoumou,Congo,-3.686,13.346,Africa
Chalatenango,Chalatenango,El Salvador,14.033,-88.933,America
Tadian,Mountain,Philippines,16.994,120.821,Asia
Kampong Thum,Kampong Thum,Cambodia,12.7,104.9,Asia
Bangassou,Mbomou,Central African Republic,4.733,22.817,Africa
Kyotera,Rakai,Uganda,-0.616,31.518,Africa
Imisli,Imisli,Azerbaijan,39.87,48.06,Asia
Zaqatala,Zaqatala,Azerbaijan,41.634,46.643,Asia
Bitou,Bale,Burkina Faso,11.2581,-0.3061,Africa
Diffa,Diffa,Niger,13.316,12.609,Africa
Dedza,Dedza,Malawi,-14.367,34.333,Africa
Salgotarjan,Nograd,Hungary,48.117,19.817,Europe
Leh,Ladakh,India,34.167,77.583,Asia
Sabirabad,Sabirabad,Azerbaijan,40.013,48.479,Asia
Guaranda,Bolivar,Ecuador,-1.6,-79.0,America
Ozd,Borsod-Abauj-Zemplen,Hungary,48.217,20.3,Europe
Khorog,Kuhistoni Badakhshon,Tajikistan,37.4917,71.5558,Asia
Boung Long,Ratanakiri Kiri,Cambodia,13.7333,106.9833,Asia
Telimele,Telimele,Guinea,10.9,-13.033,Africa
Kibiti,Pwani,Tanzania,-7.733,38.95,Africa
Pedernales,Pedernales,Dominican Republic,18.033,-71.75,America
Tchibanga,Nyanga,Gabon,-2.85,11.033,Africa
Tarrafal,Tarrafal,Cape Verde,15.276,-23.754,Atlantic
Moutsamoudou,Anjouan,Comoros,-12.163,44.396,Indian
Arbay Heere,Ovorhangay,Mongolia,46.25,102.7667,Asia
Kayunga,Kayunga,Uganda,0.703,32.889,Africa
Mount Hagen,Western Highlands,Papua New Guinea,-5.867,144.217,Pacific
Tena,Napo,Ecuador,-0.983,-77.817,America
Szekszard,Tolna,Hungary,46.35,18.717,Europe
Stung Treng,Stung Treng,Cambodia,13.517,105.967,Asia
Agdas,Agdas,Azerbaijan,40.65,47.476,Asia
Point Fortin,Saint Patrick,Trinidad and Tobago,10.183,-61.683,America
Bafata,Bafata,Guinea-Bissau,12.167,-14.667,Africa
Ljaskovec,Veliko Turnovo,Bulgaria,43.111,25.728,Europe
Kyegegwa,Kyenjojo,Uganda,0.5022,31.0414,Africa
Madang,Madang,Papua New Guinea,-5.217,145.8,Pacific
Hajduboszormeny,Hajdu-Bihar,Hungary,47.667,21.517,Europe
Cottica,Sipaliwini,Suriname,3.85,-54.2333,America
Nola,Sangha-Mbaere,Central African Republic,3.533,16.067,Africa
Yomou,Yomou,Guinea,7.56,-9.265,Africa
Blackwood,Caerphilly,United Kingdom,51.67,-3.194,Europe
Siquijor,Siquijor,Philippines,9.216,123.514,Asia
Rehoboth,Hardap,Namibia,-23.317,17.083,Africa
Kamphaeng Phet,Kamphaeng Phet,Thailand,16.467,99.5,Asia
Ballymena,Ballymena,United Kingdom,54.864,-6.276,Europe
Katima Mulilo,Caprivi,Namibia,-17.5,24.267,Africa
Linden,Upper Demerara-Berbice,Guyana,6.0,-58.3,America
Кудымкар,Komi-Permyak,Russia,59.013,54.656,Asia
Kombissiri,Bazega,Burkina Faso,12.066,-1.338,Africa
Koprivnica,Koprivnicko-Krizevacka,Croatia,46.163,16.828,Europe
Mitu,Vaupes,Colombia,1.198,-70.173,America
Nkhotakota,Nkhotakota,Malawi,-12.917,34.3,Africa
Princes Town,Victoria,Trinidad and Tobago,10.267,-61.383,America
Kocani,Kocani,Macedonia,41.916,22.413,Europe
Whitehorse,Yukon Territory,Canada,60.717,-135.05,America
Ouesso,Sangha,Congo,1.614,16.052,Africa
Carrickfergus,Carrickfergus,United Kingdom,54.716,-5.806,Europe
Bearsden,East Dunbartonshire,United Kingdom,55.923,-4.378,Europe
Po,Naouri,Burkina Faso,11.17,-1.145,Africa
Dajabon,Dajabon,Dominican Republic,19.55,-71.7,America
Mchinji,Mchinji,Malawi,-13.717,32.9,Africa
Naseula,Northern,Fiji Islands,-16.4333,179.3667,Pacific
Newry,Newry and Mourne,United Kingdom,54.178,-6.337,Europe
Karuzi,Karuzi,Burundi,-3.101,30.165,Africa
Mongo,Guera,Chad,12.183,18.7,Africa
Batken,Batken,Kyrghyzstan,40.05,70.833,Asia
Lelydorp,Wanica,Suriname,5.7,-55.233,America
Phuntsholing,Chhukha,Bhutan,26.85,89.383,Asia
Nuku'alofa,Tongatapu,Tonga,-21.133,-175.2,Pacific
Waddan,Al Jufrah,Libya,29.167,16.133,Africa
Mugan,Haciqabul,Azerbaijan,40.099,48.819,Asia
Kup,Mus,Turkey,39.0833,42.25,Europe
Mote,Al Karak,Jordan,31.0925,35.6944,Asia
